submission_id,age,cups,where,home_brew,on_the_go,favorite_drink,add,prefer_kind,prefer_strength,prefer_roast,prefer_caffeine,self_experience,a_bitterness,a_acidity,a_preference,b_bitterness,b_acidity,b_preference,c_bitterness,c_acidity,c_preference,d_bitterness,d_acidity,outcome,abc_prefer,work_from,monthly_spending,why_coffee,like_taste,know_where_from,most_for_cup,most_willing_for_cup,cafe_good_value,equipment_spent,equipment_good_value,gender,marital_status,hh_income,education,ethnicity_race,employment,children,party,state,state_name,total_votes,biden_votes,biden_votes_share,biden_ev,trump_votes,trump_votes_share,trump_ev,other_votes,other_votes_share,other_ev
1434,25-34 years old,2,"At home, At a cafe","Pour over, Espresso",NA,Pourover,No - just black,Fruity,Medium,Light,Full caffeine,8,2,5,4,3,3,2,4,3,2,2,4,-1,Coffee A,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,More than $20,Yes,"More than $1,000",Yes,Male,Single,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,No affiliation,FL,Florida,"11,067,456","5,297,045",47.86%,,"5,668,731",51.22%,29,"101,680",0.92%,
158,35-44 years old,1,At home,"Espresso, Pour over, Other",NA,Latte,"No - just black, Milk, dairy alternative, or coffee creamer",Caramalized,Medium,Medium,Half caff,5,1,4,3,3,2,3,4,3,2,1,5,1,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the ritual, I need the caffeine",Yes,No,$4-$6,Less than $2,No,"More than $1,000",Yes,Male,Living with a partner,NA,Bachelor's degree,NA,Employed full-time,NA,NA,GA,Georgia,"4,997,716","2,473,633",49.50%,16,"2,461,854",49.26%,,"62,229",1.25%,
3005,25-34 years old,3,"At home, At the office","Pour over, Coffee brewing machine (e.g. Mr. Coffee)",NA,Pourover,No - just black,Full Bodied,Somewhat strong,Medium,Full caffeine,7,1,3,4,2,2,2,3,1,3,2,4,-2,Coffee A,I do a mix of both,$20-$40,"I need the ritual, It tastes good",Yes,Yes,$8-$10,$8-$10,No,"More than $1,000",Yes,Male,Married,"$100,000 - $149,999",Master's degree,White/Caucasian,Employed full-time,2,Democrat,OH,Ohio,"5,922,202","2,679,165",45.24%,,"3,154,834",53.27%,18,"88,203",1.49%,
412,35-44 years old,3,"At home, At a cafe","Pour over, Espresso",NA,Espresso,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Medium,Light,Full caffeine,8,2,3,4,2,2,2,5,1,1,2,5,-2,Coffee A,I primarily work from home,>$100,"I need the ritual, It tastes good",Yes,Yes,More than $20,More than $20,No,"More than $1,000",Yes,Male,Single,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2179,18-24 years old,2,At home,Pour over,NA,Pourover,No - just black,Fruity,Somewhat strong,Medium,Full caffeine,8,2,5,2,2,2,3,2,3,3,3,4,-2,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$6-$8,$6-$8,Yes,$100-$300,Yes,Male,Single,"$25,000 - $49,999",Bachelor's degree,Other (please specify),Unemployed,None,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2975,18-24 years old,2,"At home, At a cafe","Pour over, Espresso",NA,Cortado,No - just black,Chocolatey,Somewhat strong,Medium,Full caffeine,8,2,4,3,2,2,5,2,3,4,2,4,-1,Coffee B,I primarily work in person,$40-$60,"It tastes good, I need the caffeine",Yes,No,$8-$10,$8-$10,No,"More than $1,000",Yes,Male,Single,"$100,000 - $149,999",Some college or associate's degree,White/Caucasian,Student,None,Democrat,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
420,25-34 years old,2,At home,Pour over,NA,Regular drip coffee,No - just black,Full Bodied,Medium,Medium,Full caffeine,6,1,4,2,2,3,3,3,1,5,3,2,0,Coffee C,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",Yes,No,$6-$8,$6-$8,No,$100-$300,Yes,Male,Married,"$150,000 or more",Master's degree,Hispanic/Latino,Employed full-time,2,Democrat,NY,New York,"8,594,826","5,230,985",60.86%,29,"3,244,798",37.75%,,"119,043",1.39%,
2247,25-34 years old,2,"At home, At the office",Coffee brewing machine (e.g. Mr. Coffee),NA,Regular drip coffee,"Milk, dairy alternative, or coffee creamer",Sweet,Somewhat strong,Medium,Full caffeine,3,3,4,2,3,2,4,4,3,4,2,4,0,Coffee C,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,$15-$20,No,$100-$300,Yes,Male,Married,"$100,000 - $149,999",High school graduate,White/Caucasian,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
859,35-44 years old,1,"At home, At the office","Espresso, Pour over, Bean-to-cup machine, French press",NA,Espresso,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Chocolatey,Medium,Medium,Full caffeine,7,1,4,2,3,2,4,3,2,3,3,4,0,Coffee B,I primarily work in person,<$20,It tastes good,Yes,Yes,$6-$8,$4-$6,Yes,$100-$300,Yes,Male,Single,"$25,000 - $49,999",Some college or associate's degree,Black/African American,Employed full-time,None,Independent,NC,North Carolina,"5,524,804","2,684,292",48.59%,,"2,758,775",49.93%,15,"81,737",1.48%,
1220,35-44 years old,2,At home,Pour over,NA,Cappuccino,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Somewhat light,Light,Full caffeine,6,2,4,4,4,3,4,4,2,2,3,5,-2,Coffee A,I primarily work from home,<$20,"It tastes good, I need the ritual",Yes,Yes,$8-$10,$8-$10,Yes,$100-$300,No,Male,Married,NA,Bachelor's degree,White/Caucasian,Employed full-time,NA,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
885,35-44 years old,3,"On the go, At home, At the office","Espresso, Pour over",Specialty coffee shop,Americano,No - just black,Sweet,Medium,Light,Full caffeine,7,2,4,5,4,3,2,4,2,3,4,5,-1,Coffee A,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$6-$8,$8-$10,Yes,$500-$1000,Yes,Male,Living with a partner,"$150,000 or more",Doctorate or professional degree,White/Caucasian,Employed full-time,None,Democrat,TN,Tennessee,"3,053,851","1,143,711",37.45%,,"1,852,475",60.66%,11,"57,665",1.89%,
2748,35-44 years old,2,"At home, On the go, At the office","Other, Pour over","National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Drive-thru",Americano,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Full Bodied,Medium,Medium,Full caffeine,6,2,5,1,2,3,4,3,2,2,1,1,-2,Coffee B,I do a mix of both,$60-$80,"I need the caffeine, I need the ritual, It tastes good, Other",Yes,Yes,$15-$20,$15-$20,Yes,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
2395,25-34 years old,1,"At home, At the office",Espresso,NA,Cappuccino,"Milk, dairy alternative, or coffee creamer",Bright,Medium,Medium,Full caffeine,6,1,4,3,3,2,2,3,3,3,3,2,-1,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the ritual",Yes,Yes,$6-$8,$8-$10,No,$100-$300,Yes,Male,Married,"$100,000 - $149,999",Doctorate or professional degree,Asian/Pacific Islander,Employed full-time,None,No affiliation,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
219,55-64 years old,3,"At home, At the office",Pour over,NA,Pourover,"Milk, dairy alternative, or coffee creamer",Bold,Somewhat strong,Dark,Full caffeine,2,4,4,4,2,2,2,3,3,3,3,4,-1,Coffee A,I primarily work in person,$20-$40,"I need the ritual, I need the caffeine, It tastes good",Yes,Yes,$6-$8,$8-$10,No,$100-$300,Yes,Female,Living with a partner,"$150,000 or more",Master's degree,Hispanic/Latino,Employed full-time,2,Democrat,PA,Pennsylvania,"6,915,283","3,458,229",50.01%,20,"3,377,674",48.84%,,"79,380",1.15%,
128,18-24 years old,2,"At the office, At home","Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso)",NA,Americano,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer",Caramalized,Somewhat strong,Medium,Full caffeine,3,2,4,2,2,2,3,4,2,4,1,1,2,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,$15-$20,Yes,$20-$50,Yes,Male,Single,"$25,000 - $49,999",Bachelor's degree,Hispanic/Latino,Employed full-time,None,Democrat,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
1928,55-64 years old,3,"At home, At the office, At a cafe","Pour over, Espresso, Cold brew, Coffee brewing machine (e.g. Mr. Coffee)",NA,Cortado,No - just black,Bold,Very strong,Medium,Full caffeine,8,2,4,2,3,3,1,3,4,4,2,4,-2,Coffee C,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$6-$8,$6-$8,No,$100-$300,Yes,Female,Married,NA,Some college or associate's degree,White/Caucasian,Employed full-time,None,NA,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
1848,18-24 years old,1,At home,"Pour over, Espresso",NA,Latte,"Milk, dairy alternative, or coffee creamer, Flavor syrup",Chocolatey,Somewhat strong,Light,Full caffeine,8,1,3,3,3,2,4,4,2,4,1,4,1,Coffee B,I primarily work from home,>$100,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$10-$15,More than $20,No,"More than $1,000",Yes,Male,Single,"$75,000 - $99,999",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,No affiliation,CO,Colorado,"3,256,952","1,804,352",55.40%,9,"1,364,607",41.90%,,"87,993",2.70%,
339,55-64 years old,3,At home,Espresso,NA,Latte,"Milk, dairy alternative, or coffee creamer, Flavor syrup",Chocolatey,Somewhat strong,Medium,Full caffeine,7,1,4,2,2,2,4,3,3,3,2,3,-1,Coffee B,I primarily work from home,$20-$40,It tastes good,Yes,Yes,$4-$6,$4-$6,No,"More than $1,000",Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,2,Republican,OR,Oregon,"2,374,321","1,340,383",56.45%,7,"958,448",40.37%,,"75,490",3.18%,
3010,25-34 years old,2,At home,"Pour over, Espresso",NA,Cortado,No - just black,Juicy,Somewhat strong,Medium,Full caffeine,7,2,4,4,4,3,4,5,2,2,1,4,-2,Coffee A,I do a mix of both,$80-$100,It tastes good,Yes,Yes,$15-$20,$15-$20,Yes,$500-$1000,Yes,Male,Living with a partner,"$150,000 or more",Bachelor's degree,Other (please specify),Employed full-time,None,No affiliation,GA,Georgia,"4,997,716","2,473,633",49.50%,16,"2,461,854",49.26%,,"62,229",1.25%,
2430,35-44 years old,1,"On the go, At home, At a cafe",Espresso,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop",Mocha,"Flavor syrup, Milk, dairy alternative, or coffee creamer",Chocolatey,Medium,Medium,Full caffeine,2,3,3,2,4,4,3,2,2,4,3,1,2,Coffee C,I primarily work from home,$40-$60,"I need the caffeine, It makes me go to the bathroom, It tastes good",No,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Female,Married,"$100,000 - $149,999",Master's degree,White/Caucasian,Employed full-time,None,No affiliation,NC,North Carolina,"5,524,804","2,684,292",48.59%,,"2,758,775",49.93%,15,"81,737",1.48%,
1175,45-54 years old,2,"At home, On the go, At the office, At a cafe","Pour over, Espresso, Other","Local cafe, Specialty coffee shop, Other",Americano,No - just black,Full Bodied,Medium,Medium,Full caffeine,6,3,3,4,3,1,3,4,2,3,4,3,1,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the ritual",Yes,Yes,$4-$6,$4-$6,Yes,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",High school graduate,White/Caucasian,Employed full-time,None,Democrat,PA,Pennsylvania,"6,915,283","3,458,229",50.01%,20,"3,377,674",48.84%,,"79,380",1.15%,
2070,35-44 years old,2,At home,Pour over,NA,Pourover,No - just black,Juicy,Medium,Light,Full caffeine,8,2,5,4,4,2,1,3,3,3,1,4,-2,Coffee A,I primarily work from home,$40-$60,It tastes good,Yes,Yes,$6-$8,$8-$10,No,$500-$1000,Yes,Male,Married,NA,Bachelor's degree,White/Caucasian,Employed full-time,NA,NA,GA,Georgia,"4,997,716","2,473,633",49.50%,16,"2,461,854",49.26%,,"62,229",1.25%,
1037,35-44 years old,3,"At home, At the office","Coffee brewing machine (e.g. Mr. Coffee), Pour over",NA,Pourover,No - just black,Caramalized,Somewhat strong,Dark,Full caffeine,3,2,4,1,4,2,3,4,2,3,2,5,0,Coffee B,I do a mix of both,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$6-$8,$8-$10,Yes,$300-$500,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,3,Independent,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
602,18-24 years old,2,"At the office, At a cafe, At home",Pour over,NA,Iced coffee,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup",Sweet,Somewhat strong,Medium,Full caffeine,1,3,4,2,2,2,3,4,2,1,3,4,0,Coffee B,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$6-$8,More than $20,Yes,$100-$300,Yes,Male,Single,"$150,000 or more",Master's degree,White/Caucasian,Student,None,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2821,25-34 years old,2,"On the go, At the office, At home","Espresso, Coffee extract (e.g. Cometeer)",Specialty coffee shop,Cortado,"Milk, dairy alternative, or coffee creamer",Caramalized,Somewhat strong,Light,Full caffeine,4,2,4,4,4,1,3,3,2,5,1,5,-1,Coffee C,I primarily work in person,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",No,Male,Single,"$75,000 - $99,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
1959,25-34 years old,Less than 1,At home,Pour over,NA,Latte,No - just black,Nutty,Medium,Medium,Full caffeine,4,3,3,2,1,2,3,3,2,4,4,4,1,Coffee C,I primarily work in person,<$20,I need the ritual,Yes,Yes,$6-$8,$10-$15,Yes,$300-$500,Yes,Female,Living with a partner,"$150,000 or more",Doctorate or professional degree,White/Caucasian,Employed full-time,None,No affiliation,MT,Montana,"603,640","244,786",40.55%,,"343,602",56.92%,3,"15,252",2.53%,
2531,25-34 years old,1,"At home, At the office",Coffee brewing machine (e.g. Mr. Coffee),NA,Regular drip coffee,No - just black,Fruity,Somewhat strong,Medium,Full caffeine,6,1,4,3,2,2,2,1,2,4,2,3,-2,Coffee C,I primarily work in person,$20-$40,It tastes good,Yes,Yes,$4-$6,$2-$4,No,$300-$500,Yes,Male,Married,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,Employed full-time,1,Republican,IN,Indiana,"3,033,121","1,242,416",40.96%,,"1,729,519",57.02%,11,"61,186",2.02%,
1187,35-44 years old,1,"At home, On the go",Pour over,"Local cafe, Specialty coffee shop",Pourover,No - just black,Chocolatey,Somewhat strong,Dark,Full caffeine,4,1,1,2,3,3,3,2,2,4,3,5,2,Coffee C,I primarily work from home,<$20,"It tastes good, I need the ritual",Yes,Yes,$10-$15,$6-$8,Yes,$300-$500,Yes,Male,Married,"$75,000 - $99,999",Some college or associate's degree,White/Caucasian,Employed full-time,None,No affiliation,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
1035,25-34 years old,2,"At home, On the go, At a cafe","Pour over, Espresso",Local cafe,Latte,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Somewhat strong,Light,Full caffeine,5,1,4,5,3,1,3,2,2,2,1,5,-2,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,$6-$8,No,"More than $1,000",Yes,Male,Single,"$75,000 - $99,999",Master's degree,Asian/Pacific Islander,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2236,35-44 years old,1,"At home, At a cafe",Coffee brewing machine (e.g. Mr. Coffee),NA,Americano,No - just black,Bold,Somewhat strong,Medium,Full caffeine,3,3,4,4,2,3,3,4,2,2,4,4,0,Coffee A,I primarily work in person,<$20,"It makes me go to the bathroom, I need the caffeine, It tastes good",Yes,No,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",Bachelor's degree,Black/African American,Employed full-time,2,Independent,NC,North Carolina,"5,524,804","2,684,292",48.59%,,"2,758,775",49.93%,15,"81,737",1.48%,
750,25-34 years old,2,"At home, At a cafe",Pour over,NA,Regular drip coffee,No - just black,Juicy,Somewhat light,Light,Full caffeine,10,2,4,4,4,2,1,4,1,2,1,4,-2,Coffee A,I primarily work in person,<$20,"It tastes good, I need the ritual",Yes,Yes,$10-$15,$10-$15,Yes,$500-$1000,Yes,Male,Living with a partner,"$25,000 - $49,999",Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,OR,Oregon,"2,374,321","1,340,383",56.45%,7,"958,448",40.37%,,"75,490",3.18%,
425,35-44 years old,1,"At home, At a cafe, On the go","Pour over, French press",Specialty coffee shop,Pourover,No - just black,Fruity,Very strong,Light,Full caffeine,7,1,4,4,2,2,3,3,3,2,1,4,-2,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,$8-$10,Yes,$300-$500,Yes,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,2,Independent,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2276,18-24 years old,2,"At a cafe, At the office, At home",Other,NA,Other,No - just black,Fruity,Medium,Medium,Full caffeine,5,1,2,1,1,1,3,2,2,4,3,3,1,Coffee C,I do a mix of both,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,$15-$20,Yes,$300-$500,Yes,Male,Single,"$100,000 - $149,999",Bachelor's degree,Hispanic/Latino,Employed full-time,None,Independent,FL,Florida,"11,067,456","5,297,045",47.86%,,"5,668,731",51.22%,29,"101,680",0.92%,
1189,18-24 years old,2,At home,Coffee brewing machine (e.g. Mr. Coffee),NA,Regular drip coffee,No - just black,Fruity,Very strong,Medium,Full caffeine,5,3,3,4,4,2,3,4,5,3,2,3,-2,Coffee A,I primarily work from home,$20-$40,It tastes good,Yes,Yes,$6-$8,$6-$8,No,$500-$1000,Yes,Male,Living with a partner,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,Student,None,Democrat,AL,Alabama,"2,323,282","849,624",36.57%,,"1,441,170",62.03%,9,"32,488",1.40%,
2727,35-44 years old,1,At home,"Pour over, Cold brew",NA,Pourover,NA,Bold,Somewhat strong,Dark,Full caffeine,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
431,25-34 years old,2,"At home, At the office, On the go","French press, Espresso","National chain (e.g. Starbucks, Dunkin), Local cafe",Cappuccino,"Milk, dairy alternative, or coffee creamer, Flavor syrup",Bold,Somewhat strong,Dark,Full caffeine,6,2,3,3,4,3,5,4,2,4,1,4,2,Coffee B,I primarily work in person,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,$15-$20,Yes,$50-$100,Yes,Female,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
1498,45-54 years old,1,At home,"Pour over, Other",NA,Regular drip coffee,No - just black,Chocolatey,Very strong,Dark,Full caffeine,7,1,4,1,3,2,4,2,3,2,2,5,2,Coffee B,I primarily work in person,$20-$40,"It tastes good, I need the caffeine",Yes,Yes,$4-$6,$4-$6,Yes,$100-$300,Yes,Male,Married,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,Employed full-time,2,Democrat,AL,Alabama,"2,323,282","849,624",36.57%,,"1,441,170",62.03%,9,"32,488",1.40%,
1394,25-34 years old,2,At home,Espresso,NA,Latte,"Milk, dairy alternative, or coffee creamer, Flavor syrup",Sweet,Somewhat strong,Medium,Full caffeine,6,1,4,2,3,3,3,4,2,4,1,5,2,Coffee C,I primarily work from home,$20-$40,"It tastes good, I need the caffeine",Yes,No,$6-$8,$6-$8,No,$500-$1000,Yes,Female,Living with a partner,"$150,000 or more",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2988,45-54 years old,2,At the office,NA,NA,Regular drip coffee,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Bright,Somewhat strong,Medium,Full caffeine,2,2,3,3,3,3,3,3,3,3,3,3,0,Coffee C,I primarily work in person,<$20,"It tastes good, I need the caffeine",Yes,No,$15-$20,$15-$20,No,$50-$100,Yes,Male,Single,"$50,000 - $74,999",Some college or associate's degree,Hispanic/Latino,Employed full-time,1,Republican,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
880,18-24 years old,3,"At the office, At home, On the go","Espresso, Coffee brewing machine (e.g. Mr. Coffee)","Specialty coffee shop, Local cafe",Espresso,"No - just black, Milk, dairy alternative, or coffee creamer",Caramalized,Somewhat strong,Medium,Full caffeine,9,1,5,1,2,2,4,3,1,5,1,4,1,Coffee C,I do a mix of both,$20-$40,"I need the ritual, It tastes good",Yes,Yes,$8-$10,More than $20,No,"More than $1,000",Yes,Male,Single,"$25,000 - $49,999",Bachelor's degree,White/Caucasian,Student,None,Independent,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
1598,25-34 years old,1,"At the office, At home",Pour over,NA,Pourover,No - just black,Nutty,Medium,Medium,Full caffeine,5,3,4,2,4,3,4,3,3,5,1,5,2,Coffee C,I primarily work in person,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$6-$8,$6-$8,Yes,$500-$1000,Yes,Female,Married,"$100,000 - $149,999",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
